deltam2_32,pct_68_lo,pct_68_hi,pct_90_lo,pct_90_hi,median_contour,metric_asimov,metric_real_data
0.0025714285714285717,0.6854320823348428,6.098847531284952,0.06423409638527885,9.259485496556428,3.2594611871007118,3.737074685894517,3.6853333311609573
0.0025775510204081634,0.8589249582644662,6.5124627537815725,0.14644864568799365,9.735115519134245,3.5773166587742504,4.025647978971489,3.966275336134572
0.0025897959183673472,1.2059107101237254,7.339693198774843,0.3108777442934291,10.686375564289916,4.21302760212135,4.645017952197631,4.576370019388008
0.0026020408163265306,1.5528964619829724,8.166923643768085,0.4753068428988587,11.637635609445553,4.848738545468428,5.306889819277176,5.2351980978595805
0.0026142857142857144,1.8998822138422315,8.994154088761356,0.6397359415042942,12.588895654601222,5.484449488815528,6.007899161435903,5.930423415845269
0.002626530612244898,2.3966017487730875,9.970004585515534,0.9442657677492043,13.67229869038459,6.223231905084665,6.7469335651408215,6.66156770501982
0.0026387755102040816,2.8933212837039264,10.945855082269677,1.2487955939941038,14.755701726167919,6.9620143213537755,7.522850466928638,7.428154552559789
0.0026510204081632654,3.390040818634782,11.921705579023854,1.5533254202390139,15.839104761951285,7.7007967376229125,8.334483389732082,8.229710393604222
0.002657142857142857,3.6384005861002016,12.409630827400926,1.7055903333614637,16.38080627984295,8.070187945757468,8.757564297706043,8.647735659107056
0.002663265306122449,3.9655449281192188,12.94921675198439,1.9205282135165558,16.975997154446862,8.52344402254355,9.180645205680033,9.065760924609918
0.0026755102040816325,4.619833612157207,14.028388601151239,2.35040397382671,18.166378903654604,9.429956176115649,10.060133706576154,9.93582924318622
0.0026877551020408163,5.274122296195218,15.107560450318125,2.7802797341368786,19.356760652862384,10.336468329687781,10.97173620408365,10.839435344063673
0.0027,5.928410980233229,16.186732299485012,3.210155494447048,20.54714240207017,11.242980483259913,11.928556312422606,11.779862114577014
